country,category,alcohol_100g,brands,brands_tags,carbohydrates_100g,categories,categories_tags,code,countries,countries_tags,energy-kcal_100g,energy-kj_100g,fat_100g,fiber_100g,ingredients_text,no_nutrition_data,nova_group,nutriscore_grade,nutriscore_score,origins,origins_tags,product_name,proteins_100g,quantity,salt_100g,saturated-fat_100g,serving_size,sodium_100g,sugars_100g,vitamin-a_100g,vitamin-d_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-pp_100g,calcium_100g,potassium_100g,vitamin-b12_100g,vitamin-c_100g,iron_100g,caffeine_100g,pantothenic-acid_100g,fruits-vegetables-nuts_100g,nutriscore_grade_encoded
spain,Beverages,,Coca Cola,['coca-cola'],11.2,"Getränke und Getränkezubereitungen,Getränke,Kohlensäurehaltige Getränke,Erfrischungsgetränke,Alkoholfreie Getränke,Cola,Gezuckerte Getränke","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:carbonated-drinks', 'en:sodas', 'en:non-alcoholic-beverages', 'en:colas', 'en:sweetened-beverages']",54491472,"Österreich,Belgien,Bulgarien,Kroatien,Frankreich,Deutschland,Ungarn,Marokko,Polen,Rumänien,Serbien,Spanien,Schweiz,Vereinigtes Königreich","['en:austria', 'en:belgium', 'en:bulgaria', 'en:croatia', 'en:france', 'en:germany', 'en:hungary', 'en:morocco', 'en:poland', 'en:romania', 'en:serbia', 'en:spain', 'en:switzerland', 'en:united-kingdom']",45.0,190.0,0.0,,"Wasser, Zucker, Kohlensäure, Farbstoff E 150d, Säuerungsmittel E338, natürliche Aromen, Aroma Koffein.",,4.0,e,15,,[],Coca Cola,0.0,500 ml,0.0,0.0,500 ml,0.0,11.2,0.0,0.0,,,,,,,,,,,,5
spain,Beverages,,Alpro,['alpro'],0.0,"en:Beverages and beverages preparations,Alimentos e bebidas à base de plantas,Bebidas,Alimentos à base de plantas,en:Dairy substitutes,Substitutos do leite,Nozes e seus produtos,Bebidas à base de plantas,Leites de planta,Leites de frutos secos,Bebidas de amêndoa","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:dairy-substitutes', 'en:milk-substitutes', 'en:nuts-and-their-products', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:nut-based-drinks', 'en:almond-based-drinks']",5411188112709,"Albânia,Áustria,Bélgica,Croácia,Finlândia,França,Alemanha,Grécia,Hungria,República da Irlanda,Luxemburgo,Países Baixos,Noruega,Polónia,Portugal,Reunião,Roménia,Espanha,Suécia,Suíça,Reino Unido","['en:albania', 'en:austria', 'en:belgium', 'en:croatia', 'en:finland', 'en:france', 'en:germany', 'en:greece', 'en:hungary', 'en:ireland', 'en:luxembourg', 'en:netherlands', 'en:norway', 'en:poland', 'en:portugal', 'en:reunion', 'en:romania', 'en:spain', 'en:sweden', 'en:switzerland', 'en:united-kingdom']",13.0,56.0,1.1,0.3,"Eau, amande (Espagne) (2,3%), calcium, sel marin de table, stabilisants [farine de graines de caroube, gomme gellane), émulsifiant (lécithines), vitamines B2, B12, E, D2. Peut contenir des traces de fruits à coque (pas d'arachides). Sans produits laitiers, ni gluten.",,4.0,b,0,,[],Lait d'Amande grillée sans Sucres,0.4,1 l,0.14,0.1,,0.056,0.0,,0.00075,,,,0.12,,3.8e-07,,,,,,2
spain,Beverages,,Coca-Cola,['coca-cola'],0.0,"Beverages, Carbonated drinks, Artificially sweetened beverages, Sodas, Diet beverages, Colas, Diet sodas, Diet cola soft drink","['en:beverages', 'en:carbonated-drinks', 'en:artificially-sweetened-beverages', 'en:sodas', 'en:diet-beverages', 'en:colas', 'en:diet-sodas', 'en:diet-cola-soft-drink']",5449000131805,España,['en:spain'],0.2,0.9,0.0,0.0,"carbonated water, colour (caramel e150d), acid (phosphoric acid), sweeteners (aspartame, acesulfame k), natural flavourings (including caffeine), acidity regulator (sodium citrates) contains a source of phenylalanine,",,4.0,b,1,,[],Coca-Cola zero azúcar,0.0,330ml,0.02,0.0,330 ml,0.008,0.0,,,,,,,,,,,,,,2
spain,Beverages,0.0,Alpro,['alpro'],5.6,Hafermilch,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:cereals-and-potatoes', 'en:dairy-substitutes', 'en:cereals-and-their-products', 'en:milk-substitutes', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:cereal-based-drinks', 'en:oat-based-drinks']",5411188124689,Spain,['en:spain'],40.0,169.0,1.5,1.2,"Haferbasis (Wasser,  Hafer (8,7%)), Zichorienwurzelfasern, Sonnenblumenöl, Calciumcarbonat, Meersalz, Stabilisator (Gellan), Vitamine (B2, B12, D2)",,4.0,a,-1,,[],Ohne Zucker Hafer,0.2,1 Litro,0.09,0.2,,0.036,0.0,,7.5e-07,,,,0.12,,3.8e-07,,,,,,1
spain,Beverages,,Coca-Cola,['coca-cola'],0.0,"Bebidas,Bebidas carbonatadas,Bebidas endulzadas artificialmente,Sodas,Bebidas light,Bebidas de cola,Sodas light,Bebida de cola light","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:carbonated-drinks', 'en:artificially-sweetened-beverages', 'en:sodas', 'en:diet-beverages', 'en:colas', 'en:diet-sodas', 'en:diet-cola-soft-drink']",5449000131836,"Austria,Bélgica,Francia,Alemania,Guernsey,Hungría,Italia,Marruecos,Rumania,Serbia,España,Suiza,Túnez,Reino Unido","['en:austria', 'en:belgium', 'en:france', 'en:germany', 'en:guernsey', 'en:hungary', 'en:italy', 'en:morocco', 'en:romania', 'en:serbia', 'en:spain', 'en:switzerland', 'en:tunisia', 'en:united-kingdom']",0.2,0.9,0.0,,"Agua carbonatada, colorante E-150d, acidulante E-338, edulcorante: E952, E950, asparíamos, E-960c, aromas naturales, aroma cafeína y corrector de acidez E-331.",,4.0,b,1,,[],Coca-Cola Zero,0.0,500 ml.,0.02,0.0,250 ml,0.008,0.0,,,,,,,,,,,,,,2
spain,Beverages,,"Nestlé,Ricore","['nestle', 'ricore']",9.1,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Beverage preparations,Instant beverages,Instant mix of chicory and coffee powder","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-beverages', 'en:beverage-preparations', 'en:instant-beverages', 'en:instant-mix-of-chicory-and-coffee-powder']",3033710073467,"Belgium,France,Morocco,Spain,Switzerland","['en:belgium', 'en:france', 'en:morocco', 'en:spain', 'en:switzerland']",141.0,577.0,0.5,45.3,"café soluble 33,2%, fibres de chicorée (oligofructose) 33%, chicorée soluble 30%, sulfate de magnésium,",,1.0,e,12,"France,European Union and Non European Union,India","['en:france', 'en:european-union-and-non-european-union', 'en:india']",RICORE Original,2.7,100 g,0.23,0.1,4 g,0.092,9.1,,,,,,,,,,,,,,5
spain,Beverages,,"Nestlé,Nesquik","['nestle', 'nesquik']",78.9,"Boissons, Cacao et dérivés, Cacaos et chocolats en poudre, Boissons instantanées, Cacaos en poudre, Chocolats en poudre, Poudre maltée cacaotée","['en:beverages', 'en:cocoa-and-its-products', 'en:cocoa-and-chocolate-powders', 'en:instant-beverages', 'en:cocoa-powders', 'en:chocolate-powders', 'en:malted-cocoa']",3033710065967,"Algérie,Belgique,France,Guyane,Polynésie française,Allemagne,Guadeloupe,Italie,Luxembourg,Martinique,Nouvelle-Calédonie,La Réunion,Espagne,Suisse","['en:algeria', 'en:belgium', 'en:france', 'en:french-guiana', 'en:french-polynesia', 'en:germany', 'en:guadeloupe', 'en:italy', 'en:luxembourg', 'en:martinique', 'en:new-caledonia', 'en:reunion', 'en:spain', 'en:switzerland']",386.0,1634.0,3.6,7.7,"Sucre, cacao maigre en poudre 23%*, émulsifiant : lécithine de SOJA, sel, vitamines : C, D, arôme naturel, cannelle. *Bilan massique certifié Rainforest Alliance www.ra.org/fr",,4.0,b,1,"Africa,West Africa","['en:africa', 'en:west-africa']",NESQUIK Cacao,5.1,1 kg,0.41,1.6,210 ml,0.164,75.1,,1.1e-05,,,,0.248,,,0.15,,,,,2
spain,Beverages,,Coca-Cola,['coca-cola'],10.6,"İçecekler, Gazlı içecekler, en:Sodas, Kola","['en:beverages', 'en:carbonated-drinks', 'en:sodas', 'en:colas']",5449000267412,"Bélgica,Francia,Alemania,España,Reino Unido","['en:belgium', 'en:france', 'en:germany', 'en:spain', 'en:united-kingdom']",42.0,180.0,0.0,0.0,"carbonated water, sugar, coloring: e150d, acidifier, phosphoric acid, natural flavourings including caffeine,",,4.0,e,14,en:American,['en:american'],,0.0,"1,25 L",0.0,0.0,250ml,0.0,10.6,,,,,,,,,,,,,,5
spain,Beverages,,Coca-Cola,['coca-cola'],0.0,"Bebidas, Bebidas carbonatadas, Bebidas endulzadas artificialmente, Sodas, Bebidas light, Bebidas no alcohólicas, Bebidas carbonatadas sin jugo de frutas, Bebidas de cola, Sodas light, en:Carbonated soft drink without fruit juice without sugar and with artificial sweeteners, Bebida de cola light","['en:beverages', 'en:carbonated-drinks', 'en:artificially-sweetened-beverages', 'en:sodas', 'en:diet-beverages', 'en:non-alcoholic-beverages', 'en:carbonated-soft-drinks-without-fruit-juice', 'en:colas', 'en:diet-sodas', 'en:carbonated-soft-drink-without-fruit-juice-without-sugar-and-with-artificial-sweeteners', 'en:diet-cola-soft-drink']",5449000131843,España,['en:spain'],0.3,1.4,0.0,0.0,"281O0 Coke zERO BEBIDA REFRESCANTE AROMATIZADA Con edulcorantes. : agua carbonalada colorantes E-150d, edulcorantes: ciclamato sodico acesulfamo K y aspartamo. acidulante acido fosfórico, aromas naturales. aroma cafeina Corrector de acidez: citratos de sodio. Contiene una fuente de fenilalanin. INFORMACIÓN NUTRICIONAL SPor 100 ml 23221kcal",,4.0,b,1,,[],Coca-Cola Zero,0.0,2l,0.02,0.0,250 ml,0.008,0.0,,,,,,,,,,,,,,2
spain,Beverages,,Coca-Cola,['coca-cola'],0.0,"Bebidas,Bebidas carbonatadas,Bebidas artificialmente doçeadas,Sodas,Bebidas dietéticas,Bebidas não adoçadas,Colas,en:Diet sodas,en:Diet cola soft drink,Bebidas adoçadas","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:carbonated-drinks', 'en:artificially-sweetened-beverages', 'en:sodas', 'en:diet-beverages', 'en:unsweetened-beverages', 'en:colas', 'en:diet-sodas', 'en:diet-cola-soft-drink', 'en:sweetened-beverages']",5449000133328,"Argélia,Bélgica,França,Alemanha,Hungria,Itália,Marrocos,Polónia,Senegal,Espanha,Suíça,Tunísia","['en:algeria', 'en:belgium', 'en:france', 'en:germany', 'en:hungary', 'en:italy', 'en:morocco', 'en:poland', 'en:senegal', 'en:spain', 'en:switzerland', 'en:tunisia']",0.2,0.9,0.0,0.0,"Eau gazéifiée, colorant E150d, acidifiants , acide phosphorique, citrate de sodium, édulcorants , aspartame, acésulfame-K, arômes naturels (extraits végétaux), dont caféine, Contient une source de phénylalanine.",,4.0,b,1,,[],,0.0,1 l,0.02,0.0,250 ml,0.008,0.0,,,,,,,,,,,,,,2
spain,Beverages,,Fanta,['fanta'],10.3,"Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Artificially sweetened beverages, Sodas, Fruit sodas, Carbonated fruit soft drink, Orange soft drinks, Carbonated fruit soft drink with less than 10% of fruit juice, Sweetened beverages, fr:Boisson gazeuse aux fruits avec moins de 20 % de jus non sucrée avec édulcorants","['en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-beverages', 'en:carbonated-drinks', 'en:fruit-based-beverages', 'en:artificially-sweetened-beverages', 'en:sodas', 'en:fruit-sodas', 'en:carbonated-fruit-soft-drink', 'en:orange-soft-drinks', 'en:carbonated-fruit-soft-drink-with-less-than-10-of-fruit-juice', 'en:sweetened-beverages', 'fr:boisson-gazeuse-aux-fruits-avec-moins-de-20-de-jus-non-sucree-avec-edulcorants']",5449000004840,"República Checa,Francia,Alemania,Rumania,España","['en:czech-republic', 'en:france', 'en:germany', 'en:romania', 'en:spain']",27.0,178.0,0.0,0.0,"carbonated water, orange juice-based concentrate (10%), sugar, lemon juice-based concentrate (2%), preservative: potassium sorbate, flavourings, natural orange with other natural flavourings, sweeteners: acesulfame-k, sucralose, stabilizer: guar gum, coloring: carotenes",,4.0,e,11,fr:Oranges du Brésil,['fr:oranges-du-bresil'],Orange,0.0,2 l,0.0,0.0,,0.0,6.5,,,,,,,,,,,,,,5
spain,Beverages,,Coca-Cola,['coca-cola'],10.6,"Beverages, Carbonated drinks, Sodas, Colas, Sweetened beverages","['en:beverages', 'en:carbonated-drinks', 'en:sodas', 'en:colas', 'en:sweetened-beverages']",5449000028921,"France,Romania,Senegal,Spain,Switzerland,United Kingdom","['en:france', 'en:romania', 'en:senegal', 'en:spain', 'en:switzerland', 'en:united-kingdom']",42.0,180.0,0.0,,"carbonated water, sugar, color (caramel e150d), phosphoric acid, natural flavourings including caffeine,",,4.0,e,14,,[],Coca-Cola,0.0,"1,25 l",0.0,0.0,250ml,0.0,10.6,,,,,,,,,,,,,,5
spain,Beverages,0.0,Coca-Cola,['coca-cola'],10.6,"İçecekler,Gazlı içecekler,en:Sodas,Kola,Tatlı içecekler","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:carbonated-drinks', 'en:sodas', 'en:colas', 'en:sweetened-beverages']",5449000016645,"Romanya,İspanya,Türkiye,en:reino-unido","['en:romania', 'en:spain', 'en:turkey', 'en:reino-unido']",42.0,180.0,0.0,0.0,original ta herar,,,e,14,,[],Coca-Cola,0.0,"2,5 l",0.0,0.0,2.5l,0.0,10.6,,,,,,,,,,,,,,5
spain,Beverages,0.0,Red Bull,['red-bull'],11.0,"Napoje, Napoje energetyczne","['en:beverages', 'en:energy-drinks']",9002490100070,"Alemania,España","['en:germany', 'en:spain']",46.0,195.0,0.0,,"Woda, sacharoza, glukoza, kwas (kwas cytrynowy), dwutlenek węgla, tauryna (0,4%), regulator kwasowości (węglany sodu, węglany magnezu), kofeina (0,03%), witaminy (niacyna, kwas pantotenowy, B6, B12), aromaty, barwniki (karmel, ryboflawiny),",,4.0,e,15,Austria,['en:austria'],Red Bull,0.0,250 ml,0.1,0.0,250ml,0.04,11.0,,,0.002,,0.008,,,2e-06,,,0.032,0.002,,5
spain,Beverages,,Solevita,['solevita'],7.9,"Alimentos y bebidas de origen vegetal,Bebidas,Alimentos de origen vegetal,Bebidas de origen vegetal,Bebidas a base de frutas,Zumos y néctares,Zumos de frutas,Bebidas no alcohólicas","['en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:plant-based-beverages', 'en:fruit-based-beverages', 'en:juices-and-nectars', 'en:fruit-juices', 'en:non-alcoholic-beverages']",4056489028109,"Bélgica,Francia,Alemania,Hungría,España,Suiza","['en:belgium', 'en:france', 'en:germany', 'en:hungary', 'en:spain', 'en:switzerland']",33.0,142.0,0.5,,"65% Apfelsaft, Ingwersaft, 10% Zitronensaft, Antioxidationsmittel Ascorbinsäure.",,1.0,d,7,en:European Union and Non European Union,['en:european-union-and-non-european-union'],,0.5,150ml e,0.01,0.1,,0.004,7.6,,,,,,,,,,,,,,4
spain,Beverages,,Coca-Cola,['coca-cola'],0.0,"Bebidas,Bebidas carbonatadas,Bebidas endulzadas artificialmente,Sodas,Bebidas light,Bebidas de cola,Sodas light,Bebida de cola light","['en:beverages', 'en:carbonated-drinks', 'en:artificially-sweetened-beverages', 'en:sodas', 'en:diet-beverages', 'en:colas', 'en:diet-sodas', 'en:diet-cola-soft-drink']",5000112611878,"Bélgica,Francia,España,Suiza","['en:belgium', 'en:france', 'en:spain', 'en:switzerland']",0.3,1.4,0.0,,"Eau gazéifiée ; colorant : E150d ; acidifiants : acide phosphorique, citrate de sodium ; édulcorants : aspartame, acésulfame-K ; arômes naturels (extraits végétaux), dont caféine. 
Contient une source de phénylalanine.",,4.0,b,1,No especificado,['en:unspecified'],Coca-Cola®,0.0,"1,75 L e",0.02,0.0,250 ml,0.008,0.0,,,,,,,,,,,,,,2
spain,Dairies,,Cheese,['cheese'],0.8,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,en:Soft cheeses,Fromages de vache,Fromages à pâte molle à croûte fleurie,Fromages de France,Fromages pasteurisés,Fromages à pâte molle à croûte naturelle,Fromages à pâte molle à croûte lavée","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:soft-cheeses', 'en:cow-cheeses', 'en:soft-cheeses-with-bloomy-rind', 'en:french-cheeses', 'en:pasteurized-cheeses', 'en:soft-cheese-with-a-natural-rind', 'en:soft-cheeses-with-washed-rind']",3161711001971,"Égypte,France,Allemagne,Maroc,Espagne,Suisse","['en:egypt', 'en:france', 'en:germany', 'en:morocco', 'en:spain', 'en:switzerland']",333.0,1379.0,30.0,,"pasteurized cow's milk and cream from france, salt, lactic ferments (milk)",,3.0,d,15,France,['en:france'],Caprice des dieux,15.0,300g,1.4,21.0,25g,0.56,0.1,,,,,,0.35,,,,,,,,4
spain,Dairies,,"Milbona,Lidl","['milbona', 'lidl']",5.2,"en:Refrigerated chocolate creamy puddings,en:Chocolate creamy puddings","['en:dairies', 'en:desserts', 'en:dairy-desserts', 'en:chocolate-desserts', 'en:creamy-puddings', 'en:chocolate-creamy-puddings', 'en:refrigerated-chocolate-creamy-puddings']",4056489216162,"Bulgária,Croácia,Alemanha,Grécia,Itália,Portugal,Roménia,Espanha,Lituânia,Eslovénia","['en:bulgaria', 'en:croatia', 'en:germany', 'en:greece', 'en:italy', 'en:lithuania', 'en:portugal', 'en:romania', 'en:slovenia', 'en:spain']",76.0,321.0,1.5,,"Magermilch, Milcheiweiß, Sahne, 2% fettarmes Kakaopulver, modifizierte Stärke, Verdickungsmittel: Carrageen, Natriumcarboxymethylcellulose, natürliches Aroma, Aroma, Süßungsmittel: Acesulfam K, Sucralose, Laktase",,4.0,a,-5,,[],High Protein Schoko Pudding,10.0,200 g,0.12,1.0,200 g,0.048,4.0,,,,,,,,,,,,,,1
spain,Dairies,,"Milbona,Lidl","['milbona', 'lidl']",5.2,"Laticínios,Sobremesas,Sobremesas de laticínios,Cremes de sobremesa,Natilhas baunilha","['en:dairies', 'en:desserts', 'en:dairy-desserts', 'en:creamy-puddings', 'en:vanilla-creamy-puddings']",4056489216155,"França,Alemanha,Itália,Portugal,Espanha","['en:france', 'en:germany', 'en:italy', 'en:portugal', 'en:spain']",75.0,316.0,1.5,,"skimmed milk, milk protein, cream (milk), modified tapioca starch, thickeners: carrageenan, sodium carboxy methyl cellulose, safflower extract, natural vanilla flavouring, natural flavouring, sweeteners: acesulfame k, sucralose, lactase,",,4.0,a,-5,,[],High Protein Pudding Vanilla,10.0,200 g,0.12,1.0,,0.048,4.0,,,,,,,,,,,,,,1
spain,Dairies,,Müller,['muller'],4.1,"Getränke, Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Milchgetränke, Fermentierte Getränke, Fermentierte Milchgetränke, Kefir","['en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:dairy-drinks', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:kefir']",4025500186821,"Frankreich,Deutschland,Luxemburg,Rumänien,Spanien","['en:france', 'en:germany', 'en:luxembourg', 'en:romania', 'en:spain']",46.0,193.0,1.5,,"Fettarmer Kefir mild. 1,5 % Fett.",,1.0,d,8,,[],Kalinka Kefir,3.4,500 ml,0.12,1.0,,0.048,4.1,,,,,,,,,,,,,,4
spain,Dairies,,Galbani,['galbani'],2.0,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages italiens, Fromages à pâte filée, Mozzarella, Mozzarella de vache","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cow-cheeses', 'en:italian-cheeses', 'en:stretched-curd-cheeses', 'en:mozzarella', 'en:cow-mozzarella']",8000430138719,"France, Germany, Italy, Japan, Spain, Switzerland, en:united-kingdom","['en:france', 'en:germany', 'en:italy', 'en:japan', 'en:spain', 'en:switzerland', 'en:united-kingdom']",238.0,989.0,18.0,0.0,"LAIT entier pasteurisé (origine UE), sel, correcteur d'acidité : acide citrique",,3.0,c,10,Italia,['en:italy'],Mozzarella,17.0,0.125 kg,0.7,13.0,30 g,0.28,1.0,,,,,,,,,,,,,,3
spain,Dairies,,Mercadona,['mercadona'],5.1,"Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, en:Fermented dairy desserts, en:Kefir yogurts","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:kefir-yogurts']",8436547770137,Spain,['en:spain'],74.0,308.0,4.2,,"Leche, nata, leche en polvo desnatada y fermentos",,3.0,b,0,leche de España,['es:leche-de-espana'],Kéfir natural sabor suave,3.9,500 g,0.0775,2.9,1.0 vaso (250.0 g),0.031,2.3,,,,,,,,,,,,,,2
spain,Dairies,,gusto,['gusto'],76.5,"Plant-based foods and beverages, Plant-based foods, Dairies, Fermented foods, Snacks, Fermented milk products, Salty snacks, Appetizers, Cheeses, Crackers, Salty snacks puff pastry","['en:plant-based-foods-and-beverages', 'en:dairies', 'en:fermented-foods', 'en:plant-based-foods', 'en:fermented-milk-products', 'en:snacks', 'en:cheeses', 'en:salty-snacks', 'en:appetizers', 'en:crackers', 'en:salty-snacks-puff-pastry']",6420211000332,"Ungarn, Rumänien, Spanien, fr:francia, Germany","['en:germany', 'en:hungary', 'en:romania', 'en:spain', 'fr:francia']",427.0,1799.0,10.0,2.3,"corn flour, palm oil, salt",,3.0,c,5,Romania,['en:romania'],Pufuleți,6.5,45g,0.6,4.5,45g,0.24,1.0,,,,,,,,,,,,,,3
spain,Dairies,,Kraft,['kraft'],13.0,"Dairies, Fermented foods, Fermented milk products, Spreads, Cheeses, Salted spreads, Cheese spreads","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:spreads', 'en:salted-spreads', 'en:cheese-spreads']",7622300441937,"Belgien,Frankreich,Deutschland,Italien,Japan,Mexiko,Marokko,Spanien,Schweiz","['en:belgium', 'en:france', 'en:germany', 'en:italy', 'en:japan', 'en:mexico', 'en:morocco', 'en:spain', 'en:switzerland']",226.0,1027.0,21.0,0.2,"whole milk, cream, milk protein preparation, concentrated whey permeate, salt, stabilizer (carob seed flour), acidifier (citric acid), pasteurized milk,",,4.0,d,13,,[],Philadelphia Original,5.4,150 g,0.75,14.0,30g,0.3,1.3,,,,,,,,,,,,,,4
spain,Dairies,,Danone,['danone'],3.9,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts, Desserts lactés fermentés nature, Skyrs, Skyrs nature","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:plain-fermented-dairy-desserts', 'en:skyrs', 'en:plain-skyrs']",3033490004743,"Frankreich,Deutschland,Italien,Spanien,Schweiz","['en:france', 'en:germany', 'en:italy', 'en:spain', 'en:switzerland']",57.0,244.0,0.2,0.0,"Lait écrémé, ferments lactiques (lait).",,3.0,a,-5,Frankreich,['en:france'],Skyr,10.0,140 g,0.09,0.1,140g,0.036,3.9,,,,,,0.00011,,,,,,,,1
spain,Dairies,,"Pilos,Molkerei Gropper,Milbona,Lidl","['pilos', 'molkerei-gropper', 'milbona', 'lidl']",5.48,"Bebidas,Laticínios,Bebidas lácteas,Suplemento alimentar,en:Bodybuilding supplements,en:Protein shakes","['en:beverages', 'en:dairies', 'en:dairy-drinks', 'en:dietary-supplements', 'en:bodybuilding-supplements', 'en:protein-shakes']",4056489406662,"Bélgica,Alemanha,Itália,Polónia,Espanha","['en:belgium', 'en:germany', 'en:italy', 'en:poland', 'en:spain']",65.7,275.0,0.181,,"87% lait écrémé, 12% protéines de lait, lait en poudre écrémé, arôme, extrait de vanille Bourbon, édulcorant : sucralose ; colorant : caroténoïdes.",,4.0,a,-4,,[],High Protein drink vanille,10.5,332 ml (350 g),0.0452,0.0301,1 bottle (332 ml),0.0181,5.48,,,,,,,,,,,,,,1
spain,Dairies,,Hacendado,['hacendado'],3.9,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts, Greek-style yogurts","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']",8480000205599,España,['en:spain'],129.0,,10.8,,"whole milk, cream, skim milk powder, dairy ferments,",,3.0,c,5,,[],,3.9,750 g (6x125g),0.12,6.7,,0.048,3.9,,,,,,,,,,,,,,3
spain,Dairies,,milbona,['milbona'],4.0,"Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, en:Fermented dairy desserts, Yogures, Yogures estilo griego, de:Grichischer Joghurt","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts', 'de:grichischer-joghurt']",20416690,"Bélgica,Francia,Alemania,Irlanda,España,Reino Unido","['en:belgium', 'en:france', 'en:germany', 'en:ireland', 'en:spain', 'en:united-kingdom']",58.0,244.0,2.0,0.8,"_Leche_, _fermentos lácticos_,",,3.0,a,-2,Unión Europea,['en:european-union'],Yogur Griego Natural Light,6.0,1 kg,0.13,1.4,100 grame,0.052,4.0,,,,,,,,,,,,,,1
spain,Dairies,,"Danone,Activia,Activia yoghurt flavours","['danone', 'activia', 'activia-yoghurt-flavours']",12.6,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aromatisés, Yaourts au Bifidus, Yaourts au bifidus aromatisés","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:flavoured-fermented-dairy-desserts', 'en:bifidus-yogurts', 'en:flavoured-bifidus-yogurts']",3033491351082,"Belgium,France,Luxembourg,Spain","['en:belgium', 'en:france', 'en:luxembourg', 'en:spain']",93.0,390.0,3.1,,"LAIT entier (Origine : France), sucre (7,8%), LAIT écrémé concentré ou en poudre (Origine : UE), arôme naturel, crème (LAIT) (Origine : France), ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (LAIT)",,4.0,b,2,"France,European Union","['en:france', 'en:european-union']",Activia bifidus saveur vanille sans arome artificiel 125 g x 4,3.6,0.5 kg,0.13,2.0,125 g (Pot),0.052,12.6,,,,,,0.129,,,,,,,,2
spain,Dairies,,President,['president'],0.1,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, en:cooked-pressed-cheeses, Fromages de France, Comté","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:cow-cheeses', 'en:hard-cheeses', 'en:french-cheeses', 'en:comte']",3228022170175,"Australia,Francia,España","['en:australia', 'en:france', 'en:spain']",410.0,1700.0,34.0,0.0,"LAIT cru de vache, sel, ferments",,3.0,d,14,,[],President comte le montarlier affine 6 mois 220g,26.0,220 g,1.0,24.0,30 g,0.4,0.1,,,,,,0.83,,,,,,,,4
